Homology group node id,class,Genome 1,Genome 10,Genome 11,Genome 12,Genome 13,Genome 14,Genome 15,Genome 16,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8,Genome 9
902320,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902321,accessory,1,1,1,1,1,1,1,1,0,1,1,2,1,2,1,1
902322,accessory,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1
902324,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902325,accessory,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1
902326,accessory,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
902328,accessory,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1
902329,accessory,1,2,0,1,1,0,1,1,0,1,1,1,1,1,1,1
902331,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902332,accessory,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
902333,accessory,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
902337,accessory,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1
902338,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902340,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902341,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902342,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902346,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902347,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902348,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902349,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902350,accessory,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902353,accessory,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1
902354,accessory,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
902355,accessory,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
902356,accessory,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
902357,accessory,2,2,2,2,2,2,2,2,0,3,2,2,2,2,2,2
902358,accessory,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
902362,accessory,0,0,1,0,1,2,1,0,0,0,0,0,0,2,0,1
902363,accessory,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1
902364,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
902366,accessory,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1
902367,accessory,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
902368,accessory,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
902369,accessory,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
902371,accessory,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0
902372,accessory,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
902373,accessory,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
902374,accessory,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
902376,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902377,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902378,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902380,accessory,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
902383,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
902384,accessory,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
902385,accessory,1,1,1,1,1,2,1,1,0,0,1,1,1,1,1,1
902386,accessory,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1
902387,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902388,accessory,1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1
902389,accessory,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1
902390,accessory,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
902391,accessory,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1
902393,accessory,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
902395,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
902397,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902398,accessory,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
902400,accessory,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
902401,accessory,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0
902403,accessory,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0
902404,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
902406,accessory,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
902407,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902409,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902411,accessory,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
902413,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
902414,accessory,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
902415,accessory,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
902418,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902421,accessory,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
902424,accessory,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1
902425,accessory,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0
902426,accessory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
902429,accessory,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
902432,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902434,accessory,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
902435,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902437,accessory,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
902438,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902441,accessory,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
902442,accessory,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0
902443,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902447,accessory,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
902448,accessory,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
902449,accessory,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0
902451,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
902454,accessory,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0
902455,accessory,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1
902456,accessory,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
902460,accessory,1,1,3,0,1,1,0,0,0,1,0,0,0,0,2,1
902461,accessory,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,1
902462,accessory,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
902463,accessory,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
902471,accessory,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
902476,accessory,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
902480,accessory,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
902481,accessory,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0
902482,accessory,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
902483,accessory,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
902484,accessory,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
902485,accessory,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
902486,accessory,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
902487,accessory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
902488,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
902489,accessory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
902491,accessory,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
902496,accessory,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0
902498,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902499,accessory,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
902500,accessory,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
902505,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
902508,accessory,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
902509,accessory,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
902510,accessory,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
902511,accessory,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
902512,accessory,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
902513,accessory,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
902514,accessory,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
902515,accessory,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
902516,accessory,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
902523,accessory,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
902524,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902528,accessory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
902529,accessory,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
902530,accessory,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
902532,accessory,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
902533,accessory,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0
902534,accessory,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
902535,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902536,accessory,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0
902537,accessory,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
902538,accessory,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
902540,accessory,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0
902543,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902546,accessory,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
902547,accessory,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
902549,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902550,accessory,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
902551,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
902554,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
902555,accessory,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
902556,accessory,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
902558,accessory,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
902559,accessory,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
902560,accessory,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1
902563,accessory,0,3,1,1,1,1,2,0,0,0,1,2,1,1,2,4
902564,accessory,1,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0
902565,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
902566,accessory,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
902571,accessory,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1
902572,accessory,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
902573,accessory,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
902580,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
902582,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
902583,accessory,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0
902584,accessory,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902586,accessory,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902587,accessory,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
902590,accessory,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902592,accessory,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0
902593,accessory,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
902594,accessory,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1
902597,accessory,2,1,0,1,0,1,0,2,0,1,1,1,0,0,0,2
902599,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902600,accessory,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
902603,accessory,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
902604,accessory,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0
902605,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902606,accessory,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
902608,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902609,accessory,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
902616,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
902617,accessory,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
902620,accessory,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1
902621,accessory,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
902622,accessory,2,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1
902623,accessory,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
902624,accessory,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
902630,accessory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
902631,accessory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
902634,accessory,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
902635,accessory,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0
902636,accessory,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
902637,accessory,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
902638,accessory,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
902639,accessory,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
902640,accessory,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
902641,accessory,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
902644,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902645,accessory,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
902646,accessory,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
902649,accessory,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0
902650,accessory,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1
902651,accessory,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1
902652,accessory,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
902654,accessory,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,2
902655,accessory,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0
902656,accessory,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
902657,accessory,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
902659,accessory,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
902662,accessory,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
902664,accessory,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0
902665,accessory,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
902666,accessory,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
902667,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
902669,accessory,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
902670,accessory,1,1,2,1,2,1,1,1,0,1,1,1,1,1,1,1
902671,accessory,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
902673,accessory,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1
902674,accessory,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
902675,accessory,2,3,3,2,1,0,3,2,0,0,3,3,2,3,2,2
902676,accessory,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
902677,accessory,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
902679,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
902680,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902681,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902684,accessory,0,3,4,3,4,4,4,0,6,4,4,4,2,3,5,4
902685,accessory,1,0,1,1,1,1,1,0,0,0,0,1,2,1,1,1
902686,accessory,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
902687,accessory,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
902689,accessory,2,1,0,1,0,1,1,3,0,1,1,2,0,2,0,1
902692,accessory,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
902693,accessory,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
902694,accessory,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
902695,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
902696,accessory,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
902697,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
902698,accessory,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
902701,accessory,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
902702,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902703,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902706,accessory,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
902707,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902709,accessory,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
902710,accessory,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
902711,accessory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
902712,accessory,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
902715,accessory,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
902719,accessory,1,1,2,1,1,1,1,1,0,1,2,1,1,1,1,1
902725,accessory,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
902727,accessory,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
902731,accessory,2,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
902737,accessory,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
902738,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902739,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
902741,accessory,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
902742,accessory,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0
902743,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902744,accessory,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1
902746,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902748,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902750,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902753,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902754,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902755,accessory,2,2,2,2,2,2,0,2,0,2,2,2,3,2,2,2
902756,accessory,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
902757,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902759,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902760,accessory,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1
902761,accessory,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0
902762,accessory,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
902764,accessory,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
902767,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902768,accessory,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1
902769,accessory,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
902773,accessory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
902775,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902780,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902782,accessory,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
902783,accessory,3,1,1,5,3,1,1,1,0,1,1,1,3,3,1,1
902785,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902790,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902792,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902793,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902794,accessory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
902795,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902796,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902798,accessory,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
902799,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902800,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902801,accessory,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
902803,accessory,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
902804,accessory,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
902805,accessory,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
902807,accessory,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
902808,accessory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
902813,accessory,1,1,0,0,0,1,2,0,0,0,0,1,2,1,1,0
902814,accessory,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
902816,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902817,accessory,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0
902818,accessory,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
902819,accessory,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0
902820,accessory,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0
902821,accessory,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
902822,accessory,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0
902823,accessory,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
902824,accessory,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
902825,accessory,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
902826,accessory,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0
902827,accessory,0,1,0,1,2,0,0,0,0,0,0,3,0,2,3,2
902828,accessory,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
902829,accessory,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
902830,accessory,0,0,1,1,1,3,1,0,0,0,0,0,0,1,0,1
902831,accessory,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,1
902832,accessory,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1
902833,accessory,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1
902834,accessory,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0
902835,accessory,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0
902836,accessory,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0
902837,accessory,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
902838,accessory,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
902839,accessory,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
902840,accessory,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
902841,accessory,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
902842,accessory,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
902844,accessory,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
902845,accessory,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
902846,accessory,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
902847,accessory,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
902852,accessory,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
902854,accessory,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0
902858,accessory,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
902863,accessory,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
902867,accessory,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
902868,accessory,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
902869,accessory,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
902870,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902871,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902872,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902873,accessory,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0
902875,accessory,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
902877,accessory,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
902878,accessory,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
902880,accessory,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
902881,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902882,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902884,accessory,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0
902885,accessory,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
902889,accessory,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
902892,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902894,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902895,accessory,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
902896,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902898,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902899,accessory,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
902900,accessory,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
902901,accessory,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
902903,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
902904,accessory,1,1,1,1,1,2,0,1,1,0,1,1,0,1,1,0
902905,accessory,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
902906,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
902910,accessory,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
902911,accessory,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
902912,accessory,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
902915,accessory,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
902916,accessory,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0
902917,accessory,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
902921,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
