# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	gene-DARMORV10_C09P75640.1	9021.2	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
13220at3699	Duplicated	gene-DARMORV10_A03P58390.1	523.6	271	https://v10-1.orthodb.org/?query=13220at3699	Protein LOW PSII ACCUMULATION 1-like
13225at3699	Duplicated	gene-DARMORV10_C02P32890.1	590.3	273	https://v10-1.orthodb.org/?query=13225at3699	Chlorophyll A-B binding protein
13225at3699	Duplicated	gene-DARMORV10_A02P20770.1	589.4	273	https://v10-1.orthodb.org/?query=13225at3699	Chlorophyll A-B binding protein
13226at3699	Duplicated	gene-DARMORV10_C05P19380.1	536.4	272	https://v10-1.orthodb.org/?query=13226at3699	Protein MULTIPLE CHLOROPLAST DIVISION SITE 1
13226at3699	Duplicated	gene-DARMORV10_A06P16820.1	534.3	271	https://v10-1.orthodb.org/?query=13226at3699	Protein MULTIPLE CHLOROPLAST DIVISION SITE 1
13228at3699	Duplicated	gene-DARMORV10_C06P18170.1	594.5	294	https://v10-1.orthodb.org/?query=13228at3699	Alpha/beta hydrolase fold-1
13228at3699	Duplicated	gene-DARMORV10_A07P19750.1	607.4	292	https://v10-1.orthodb.org/?query=13228at3699	Alpha/beta hydrolase fold-1
13241at3699	Duplicated	gene-DARMORV10_C09P17870.1	553.1	280	https://v10-1.orthodb.org/?query=13241at3699	WD40-repeat-containing domain
13241at3699	Duplicated	gene-DARMORV10_A09P14760.1	556.1	279	https://v10-1.orthodb.org/?query=13241at3699	WD40-repeat-containing domain
13256at3699	Duplicated	gene-DARMORV10_A06P14110.1	554.3	290	https://v10-1.orthodb.org/?query=13256at3699	PPM-type phosphatase domain
13256at3699	Duplicated	gene-DARMORV10_C05P16380.1	548.8	290	https://v10-1.orthodb.org/?query=13256at3699	PPM-type phosphatase domain
13260at3699	Duplicated	gene-DARMORV10_A10P28000.1	526.8	377	https://v10-1.orthodb.org/?query=13260at3699	Winged helix-like DNA-binding domain superfamily
13260at3699	Duplicated	gene-DARMORV10_C09P68200.1	505.3	376	https://v10-1.orthodb.org/?query=13260at3699	Winged helix-like DNA-binding domain superfamily
13266at3699	Duplicated	gene-DARMORV10_C04P38660.1	591.0	313	https://v10-1.orthodb.org/?query=13266at3699	Mitochondrial carrier protein
13266at3699	Duplicated	gene-DARMORV10_A04P05820.1	589.8	313	https://v10-1.orthodb.org/?query=13266at3699	Mitochondrial carrier protein
13267at3699	Duplicated	gene-DARMORV10_A07P34700.1	546.8	254	https://v10-1.orthodb.org/?query=13267at3699	Endonuclease 2
13267at3699	Duplicated	gene-DARMORV10_C06P41710.1	546.8	254	https://v10-1.orthodb.org/?query=13267at3699	Endonuclease 2
13269at3699	Duplicated	gene-DARMORV10_A10P08530.1	554.5	282	https://v10-1.orthodb.org/?query=13269at3699	Short-chain dehydrogenase/reductase SDR
13269at3699	Duplicated	gene-DARMORV10_C09P38480.1	535.4	282	https://v10-1.orthodb.org/?query=13269at3699	Short-chain dehydrogenase/reductase SDR
13271at3699	Duplicated	gene-DARMORV10_A10P23500.1	556.3	276	https://v10-1.orthodb.org/?query=13271at3699	tRNA/rRNA methyltransferase, SpoU type
13271at3699	Duplicated	gene-DARMORV10_C09P61730.1	554.0	274	https://v10-1.orthodb.org/?query=13271at3699	tRNA/rRNA methyltransferase, SpoU type
13273at3699	Duplicated	gene-DARMORV10_A06P01570.1	536.8	272	https://v10-1.orthodb.org/?query=13273at3699	Oxoglutarate/iron-dependent dioxygenase
13273at3699	Duplicated	gene-DARMORV10_C06P08360.1	525.9	272	https://v10-1.orthodb.org/?query=13273at3699	Oxoglutarate/iron-dependent dioxygenase
13282at3699	Duplicated	gene-DARMORV10_A07P26250.1	554.8	255	https://v10-1.orthodb.org/?query=13282at3699	Methyltransferase type 11
13282at3699	Duplicated	gene-DARMORV10_C06P28630.1	553.1	255	https://v10-1.orthodb.org/?query=13282at3699	Methyltransferase type 11
13288at3699	Duplicated	gene-DARMORV10_A07P08930.1	570.8	279	https://v10-1.orthodb.org/?query=13288at3699	Uricase
13288at3699	Duplicated	gene-DARMORV10_C07P13770.1	569.6	279	https://v10-1.orthodb.org/?query=13288at3699	Uricase
13290at3699	Duplicated	gene-DARMORV10_A03P57160.1	555.5	285	https://v10-1.orthodb.org/?query=13290at3699	NmrA-like domain
13290at3699	Duplicated	gene-DARMORV10_C07P55350.1	549.0	285	https://v10-1.orthodb.org/?query=13290at3699	NmrA-like domain
13298at3699	Duplicated	rna-DARMORV10_C01P15280.1	661.3	334	https://v10-1.orthodb.org/?query=13298at3699	RING-type E3 ubiquitin transferase
13298at3699	Duplicated	rna-DARMORV10_A01P12690.1	650.0	334	https://v10-1.orthodb.org/?query=13298at3699	RING-type E3 ubiquitin transferase
13299at3699	Duplicated	gene-DARMORV10_C03P61450.1	596.1	276	https://v10-1.orthodb.org/?query=13299at3699	WD40 repeat
13299at3699	Duplicated	gene-DARMORV10_A06P31510.1	595.4	276	https://v10-1.orthodb.org/?query=13299at3699	WD40 repeat
13300at3699	Complete	gene-DARMORV10_A09P64410.1	666.6	330	https://v10-1.orthodb.org/?query=13300at3699	RNA recognition motif domain
13305at3699	Duplicated	gene-DARMORV10_A09P67250.1	592.6	298	https://v10-1.orthodb.org/?query=13305at3699	Endonuclease III homolog
13305at3699	Duplicated	gene-DARMORV10_C08P51540.1	562.5	294	https://v10-1.orthodb.org/?query=13305at3699	Endonuclease III homolog
13305at3699	Duplicated	gene-DARMORV10_A03P17630.1	510.5	289	https://v10-1.orthodb.org/?query=13305at3699	Endonuclease III homolog
13305at3699	Duplicated	gene-DARMORV10_C03P20720.1	515.7	282	https://v10-1.orthodb.org/?query=13305at3699	Endonuclease III homolog
13307at3699	Duplicated	rna-DARMORV10_A09P05580.1	674.8	349	https://v10-1.orthodb.org/?query=13307at3699	F-box domain
13307at3699	Duplicated	rna-DARMORV10_C09P06140.1	673.6	349	https://v10-1.orthodb.org/?query=13307at3699	F-box domain
13322at3699	Duplicated	rna-DARMORV10_A08P25620.1	634.4	365	https://v10-1.orthodb.org/?query=13322at3699	Protein kinase domain
13322at3699	Duplicated	rna-DARMORV10_C03P75090.1	632.5	365	https://v10-1.orthodb.org/?query=13322at3699	Protein kinase domain
13325at3699	Duplicated	gene-DARMORV10_C08P30200.1	459.4	267	https://v10-1.orthodb.org/?query=13325at3699	Aminotransferase class IV
13325at3699	Duplicated	gene-DARMORV10_A09P47960.1	457.2	267	https://v10-1.orthodb.org/?query=13325at3699	Aminotransferase class IV
13335at3699	Duplicated	gene-DARMORV10_A08P34810.1	580.5	270	https://v10-1.orthodb.org/?query=13335at3699	ATP-dependent Clp protease proteolytic subunit
13335at3699	Duplicated	gene-DARMORV10_C08P12450.1	578.8	270	https://v10-1.orthodb.org/?query=13335at3699	ATP-dependent Clp protease proteolytic subunit
13335at3699	Duplicated	gene-DARMORV10_C05P07120.1	532.7	270	https://v10-1.orthodb.org/?query=13335at3699	ATP-dependent Clp protease proteolytic subunit
13336at3699	Duplicated	gene-DARMORV10_A02P10420.1	555.4	281	https://v10-1.orthodb.org/?query=13336at3699	Cytochrome C biogenesis protein, transmembrane domain
13336at3699	Duplicated	gene-DARMORV10_C02P17170.1	554.4	281	https://v10-1.orthodb.org/?query=13336at3699	Cytochrome C biogenesis protein, transmembrane domain
13337at3699	Duplicated	gene-DARMORV10_A05P03330.1	577.9	278	https://v10-1.orthodb.org/?query=13337at3699	DnaJ domain
13337at3699	Duplicated	gene-DARMORV10_C04P03900.1	576.9	278	https://v10-1.orthodb.org/?query=13337at3699	DnaJ domain
13338at3699	Duplicated	gene-DARMORV10_C08P27870.1	565.2	284	https://v10-1.orthodb.org/?query=13338at3699	Alpha/Beta hydrolase fold
13338at3699	Duplicated	gene-DARMORV10_A09P45670.1	575.2	280	https://v10-1.orthodb.org/?query=13338at3699	Alpha/Beta hydrolase fold
13353at3699	Duplicated	gene-DARMORV10_A05P04120.1	740.9	435	https://v10-1.orthodb.org/?query=13353at3699	Winged helix-like DNA-binding domain superfamily
13353at3699	Duplicated	gene-DARMORV10_C04P04890.1	732.1	435	https://v10-1.orthodb.org/?query=13353at3699	Winged helix-like DNA-binding domain superfamily
13356at3699	Duplicated	gene-DARMORV10_A08P33900.1	571.3	272	https://v10-1.orthodb.org/?query=13356at3699	Xyloglucan endo-transglycosylase, C-terminal
13356at3699	Duplicated	gene-DARMORV10_C08P13790.1	570.2	272	https://v10-1.orthodb.org/?query=13356at3699	Xyloglucan endo-transglycosylase, C-terminal
13358at3699	Duplicated	gene-DARMORV10_A02P04100.1	616.4	301	https://v10-1.orthodb.org/?query=13358at3699	Autophagy protein 5
13358at3699	Duplicated	gene-DARMORV10_C02P08950.1	614.6	301	https://v10-1.orthodb.org/?query=13358at3699	Autophagy protein 5
13358at3699	Duplicated	gene-DARMORV10_A10P22110.1	603.5	300	https://v10-1.orthodb.org/?query=13358at3699	Autophagy protein 5
13358at3699	Duplicated	gene-DARMORV10_C09P59900.1	593.3	300	https://v10-1.orthodb.org/?query=13358at3699	Autophagy protein 5
13360at3699	Duplicated	rna-DARMORV10_A09P28480.1	627.4	298	https://v10-1.orthodb.org/?query=13360at3699	HpcH/HpaI aldolase/citrate lyase domain
13360at3699	Duplicated	rna-DARMORV10_C09P36050.1	624.7	298	https://v10-1.orthodb.org/?query=13360at3699	HpcH/HpaI aldolase/citrate lyase domain
13363at3699	Duplicated	gene-DARMORV10_A01P05170.1	627.2	326	https://v10-1.orthodb.org/?query=13363at3699	Zinc/iron permease
13363at3699	Duplicated	gene-DARMORV10_C01P05660.1	556.7	298	https://v10-1.orthodb.org/?query=13363at3699	Zinc/iron permease
13373at3699	Duplicated	gene-DARMORV10_C06P47280.1	661.3	310	https://v10-1.orthodb.org/?query=13373at3699	Low PSII Accumulation 3
13373at3699	Duplicated	gene-DARMORV10_A07P39070.1	661.2	310	https://v10-1.orthodb.org/?query=13373at3699	Low PSII Accumulation 3
13374at3699	Duplicated	gene-DARMORV10_C05P48420.1	663.4	329	https://v10-1.orthodb.org/?query=13374at3699	Thioredoxin domain
13374at3699	Duplicated	gene-DARMORV10_A05P31920.1	639.7	329	https://v10-1.orthodb.org/?query=13374at3699	Thioredoxin domain
13376at3699	Duplicated	rna-DARMORV10_A09P40780.1	547.2	280	https://v10-1.orthodb.org/?query=13376at3699	Peroxidase
13376at3699	Duplicated	rna-DARMORV10_C05P23210.1	546.8	280	https://v10-1.orthodb.org/?query=13376at3699	Peroxidase
13383at3699	Duplicated	rna-DARMORV10_A09P50070.1	725.9	354	https://v10-1.orthodb.org/?query=13383at3699	Protein kinase domain
13383at3699	Duplicated	rna-DARMORV10_C06P24130.1	704.9	354	https://v10-1.orthodb.org/?query=13383at3699	Protein kinase domain
13383at3699	Duplicated	rna-DARMORV10_C08P32450.1	696.2	354	https://v10-1.orthodb.org/?query=13383at3699	Protein kinase domain
13383at3699	Duplicated	rna-DARMORV10_A07P23250.1	691.8	354	https://v10-1.orthodb.org/?query=13383at3699	Protein kinase domain
13385at3699	Duplicated	gene-DARMORV10_A01P39710.1	563.9	362	https://v10-1.orthodb.org/?query=13385at3699	DNA binding / DNA-directed RNA polymerase
13385at3699	Duplicated	gene-DARMORV10_C01P50660.1	566.8	361	https://v10-1.orthodb.org/?query=13385at3699	DNA binding / DNA-directed RNA polymerase
13392at3699	Duplicated	gene-DARMORV10_A06P48500.1	528.8	283	https://v10-1.orthodb.org/?query=13392at3699	Tetratricopeptide repeat
13392at3699	Duplicated	gene-DARMORV10_C07P63180.1	524.8	283	https://v10-1.orthodb.org/?query=13392at3699	Tetratricopeptide repeat
13399at3699	Duplicated	gene-DARMORV10_A07P09560.1	720.3	367	https://v10-1.orthodb.org/?query=13399at3699	GTP binding domain
13399at3699	Duplicated	gene-DARMORV10_A09P35250.1	722.4	358	https://v10-1.orthodb.org/?query=13399at3699	GTP binding domain
13399at3699	Duplicated	gene-DARMORV10_C05P30140.1	721.2	358	https://v10-1.orthodb.org/?query=13399at3699	GTP binding domain
13399at3699	Duplicated	gene-DARMORV10_C07P14720.1	718.7	358	https://v10-1.orthodb.org/?query=13399at3699	GTP binding domain
13403at3699	Duplicated	gene-DARMORV10_A02P13190.1	597.0	265	https://v10-1.orthodb.org/?query=13403at3699	ABC transporter-like
13403at3699	Duplicated	gene-DARMORV10_C02P21350.1	593.9	265	https://v10-1.orthodb.org/?query=13403at3699	ABC transporter-like
13408at3699	Duplicated	gene-DARMORV10_C08P27270.1	619.3	331	https://v10-1.orthodb.org/?query=13408at3699	Nucleotide exchange factor Fes1
13408at3699	Duplicated	gene-DARMORV10_A09P45080.1	613.3	331	https://v10-1.orthodb.org/?query=13408at3699	Nucleotide exchange factor Fes1
13417at3699	Duplicated	gene-DARMORV10_A08P26860.1	517.4	277	https://v10-1.orthodb.org/?query=13417at3699	Peptidase S54, rhomboid domain
13417at3699	Duplicated	gene-DARMORV10_C03P73090.1	498.9	277	https://v10-1.orthodb.org/?query=13417at3699	Peptidase S54, rhomboid domain
13419at3699	Duplicated	gene-DARMORV10_A03P22360.1	585.9	334	https://v10-1.orthodb.org/?query=13419at3699	Uncharacterized protein At2g39910
13419at3699	Duplicated	gene-DARMORV10_C03P26500.1	585.8	334	https://v10-1.orthodb.org/?query=13419at3699	Uncharacterized protein At2g39910
13424at3699	Duplicated	gene-DARMORV10_A03P16400.1	593.7	284	https://v10-1.orthodb.org/?query=13424at3699	Short-chain dehydrogenase/reductase SDR
13424at3699	Duplicated	gene-DARMORV10_C03P19280.1	593.3	284	https://v10-1.orthodb.org/?query=13424at3699	Short-chain dehydrogenase/reductase SDR
13425at3699	Duplicated	gene-DARMORV10_C05P03200.1	599.7	282	https://v10-1.orthodb.org/?query=13425at3699	1-aminocyclopropane-1-carboxylate oxidase 4
13425at3699	Duplicated	gene-DARMORV10_A10P03510.1	598.5	282	https://v10-1.orthodb.org/?query=13425at3699	1-aminocyclopropane-1-carboxylate oxidase 4
13429at3699	Duplicated	gene-DARMORV10_C04P46410.1	597.6	316	https://v10-1.orthodb.org/?query=13429at3699	Glycoside hydrolase, family 28
13429at3699	Duplicated	gene-DARMORV10_A04P12680.1	596.1	316	https://v10-1.orthodb.org/?query=13429at3699	Glycoside hydrolase, family 28
13431at3699	Duplicated	gene-DARMORV10_A05P30150.1	739.5	333	https://v10-1.orthodb.org/?query=13431at3699	Alcohol dehydrogenase, N-terminal
13431at3699	Duplicated	gene-DARMORV10_C05P45580.1	732.7	333	https://v10-1.orthodb.org/?query=13431at3699	Alcohol dehydrogenase, N-terminal
13431at3699	Duplicated	gene-DARMORV10_A03P62750.1	639.6	330	https://v10-1.orthodb.org/?query=13431at3699	Alcohol dehydrogenase, N-terminal
13431at3699	Duplicated	gene-DARMORV10_C07P60330.1	639.6	330	https://v10-1.orthodb.org/?query=13431at3699	Alcohol dehydrogenase, N-terminal
13446at3699	Duplicated	gene-DARMORV10_A10P07100.1	611.4	284	https://v10-1.orthodb.org/?query=13446at3699	Tetrapyrrole methylase
13446at3699	Duplicated	gene-DARMORV10_C06P01170.1	608.4	284	https://v10-1.orthodb.org/?query=13446at3699	Tetrapyrrole methylase
13447at3699	Duplicated	gene-DARMORV10_C09P58780.1	624.0	298	https://v10-1.orthodb.org/?query=13447at3699	Galactose-1-phosphate uridyl transferase, C-terminal
13447at3699	Duplicated	gene-DARMORV10_A10P21320.1	618.3	298	https://v10-1.orthodb.org/?query=13447at3699	Galactose-1-phosphate uridyl transferase, C-terminal
13449at3699	Duplicated	gene-DARMORV10_C09P57590.1	676.4	313	https://v10-1.orthodb.org/?query=13449at3699	Mo25-like
13449at3699	Duplicated	gene-DARMORV10_A10P20730.1	674.2	313	https://v10-1.orthodb.org/?query=13449at3699	Mo25-like
13457at3699	Duplicated	gene-DARMORV10_C07P60150.1	525.1	293	https://v10-1.orthodb.org/?query=13457at3699	Cyclin delta-3
13457at3699	Duplicated	gene-DARMORV10_A03P62590.1	522.9	293	https://v10-1.orthodb.org/?query=13457at3699	Cyclin delta-3
13470at3699	Duplicated	gene-DARMORV10_A10P01290.1	534.7	249	https://v10-1.orthodb.org/?query=13470at3699	ATP-dependent Clp protease proteolytic subunit
13470at3699	Duplicated	gene-DARMORV10_C05P01290.1	515.1	249	https://v10-1.orthodb.org/?query=13470at3699	ATP-dependent Clp protease proteolytic subunit
13470at3699	Duplicated	gene-DARMORV10_C08P00110.1	500.3	249	https://v10-1.orthodb.org/?query=13470at3699	ATP-dependent Clp protease proteolytic subunit
13470at3699	Duplicated	gene-DARMORV10_A08P37650.1	493.9	235	https://v10-1.orthodb.org/?query=13470at3699	ATP-dependent Clp protease proteolytic subunit
13479at3699	Duplicated	gene-DARMORV10_A01P22030.1	624.1	301	https://v10-1.orthodb.org/?query=13479at3699	Protein prenyltransferase, alpha subunit
13479at3699	Duplicated	gene-DARMORV10_C01P27420.1	619.6	301	https://v10-1.orthodb.org/?query=13479at3699	Protein prenyltransferase, alpha subunit
13480at3699	Duplicated	gene-DARMORV10_A05P20090.1	647.1	310	https://v10-1.orthodb.org/?query=13480at3699	Pseudouridine-5'-phosphate glycosidase
13480at3699	Duplicated	gene-DARMORV10_C05P33580.1	644.0	310	https://v10-1.orthodb.org/?query=13480at3699	Pseudouridine-5'-phosphate glycosidase
13480at3699	Duplicated	gene-DARMORV10_C06P05700.1	592.9	292	https://v10-1.orthodb.org/?query=13480at3699	Pseudouridine-5'-phosphate glycosidase
13480at3699	Duplicated	gene-DARMORV10_A06P03060.1	598.1	291	https://v10-1.orthodb.org/?query=13480at3699	Pseudouridine-5'-phosphate glycosidase
13493at3699	Complete	gene-DARMORV10_A10P01910.1	582.5	276	https://v10-1.orthodb.org/?query=13493at3699	K Homology domain, type 1
13511at3699	Duplicated	gene-DARMORV10_C09P64510.1	591.9	283	https://v10-1.orthodb.org/?query=13511at3699	Annexin
13511at3699	Duplicated	gene-DARMORV10_A10P25440.1	589.4	283	https://v10-1.orthodb.org/?query=13511at3699	Annexin
13517at3699	Duplicated	gene-DARMORV10_A06P00890.1	579.3	373	https://v10-1.orthodb.org/?query=13517at3699	At1g53640/F22G10.8
13517at3699	Duplicated	gene-DARMORV10_C06P09440.1	581.8	367	https://v10-1.orthodb.org/?query=13517at3699	At1g53640/F22G10.8
13528at3699	Duplicated	gene-DARMORV10_A07P33410.1	706.7	318	https://v10-1.orthodb.org/?query=13528at3699	Carbohydrate kinase PfkB
13528at3699	Duplicated	gene-DARMORV10_C06P39810.1	705.4	318	https://v10-1.orthodb.org/?query=13528at3699	Carbohydrate kinase PfkB
13529at3699	Duplicated	gene-DARMORV10_C05P06240.1	499.6	242	https://v10-1.orthodb.org/?query=13529at3699	Lysine methyltransferase
13529at3699	Duplicated	gene-DARMORV10_A06P05190.1	498.9	239	https://v10-1.orthodb.org/?query=13529at3699	Lysine methyltransferase
13533at3699	Complete	gene-DARMORV10_C05P50190.1	548.1	281	https://v10-1.orthodb.org/?query=13533at3699	Nuclear pore complex protein NUP35
13535at3699	Missing
13548at3699	Duplicated	gene-DARMORV10_C07P40730.1	574.5	306	https://v10-1.orthodb.org/?query=13548at3699	Lysine methyltransferase
13548at3699	Duplicated	gene-DARMORV10_A06P37580.1	565.0	305	https://v10-1.orthodb.org/?query=13548at3699	Lysine methyltransferase
13549at3699	Duplicated	gene-DARMORV10_A05P30980.1	550.1	281	https://v10-1.orthodb.org/?query=13549at3699	Uracil-DNA glycosylase
13549at3699	Duplicated	gene-DARMORV10_C01P45610.1	515.1	281	https://v10-1.orthodb.org/?query=13549at3699	Uracil-DNA glycosylase
13549at3699	Duplicated	gene-DARMORV10_C05P46970.1	540.7	279	https://v10-1.orthodb.org/?query=13549at3699	Uracil-DNA glycosylase
13550at3699	Duplicated	rna-DARMORV10_C08P17280.1	652.9	312	https://v10-1.orthodb.org/?query=13550at3699	ATP synthase, F1 complex, gamma subunit
13550at3699	Duplicated	rna-DARMORV10_A08P31510.1	650.8	312	https://v10-1.orthodb.org/?query=13550at3699	ATP synthase, F1 complex, gamma subunit
13554at3699	Duplicated	gene-DARMORV10_A10P20380.1	609.6	318	https://v10-1.orthodb.org/?query=13554at3699	Putative RNA methyltransferase
13554at3699	Duplicated	gene-DARMORV10_C09P56970.1	601.3	314	https://v10-1.orthodb.org/?query=13554at3699	Putative RNA methyltransferase
13559at3699	Duplicated	gene-DARMORV10_A03P29070.1	583.4	343	https://v10-1.orthodb.org/?query=13559at3699	IQ motif, EF-hand binding site
13559at3699	Duplicated	gene-DARMORV10_C03P35130.1	576.6	343	https://v10-1.orthodb.org/?query=13559at3699	IQ motif, EF-hand binding site
13562at3699	Duplicated	gene-DARMORV10_C03P64500.1	609.5	345	https://v10-1.orthodb.org/?query=13562at3699	BAG family molecular chaperone regulator 7
13562at3699	Duplicated	gene-DARMORV10_A01P12890.1	532.4	345	https://v10-1.orthodb.org/?query=13562at3699	BAG family molecular chaperone regulator 7
13562at3699	Duplicated	gene-DARMORV10_C01P15530.1	533.8	339	https://v10-1.orthodb.org/?query=13562at3699	BAG family molecular chaperone regulator 7
13568at3699	Duplicated	gene-DARMORV10_A10P32380.1	570.5	311	https://v10-1.orthodb.org/?query=13568at3699	Heat shock factor (HSF)-type, DNA-binding
13568at3699	Duplicated	gene-DARMORV10_C09P73200.1	563.4	311	https://v10-1.orthodb.org/?query=13568at3699	Heat shock factor (HSF)-type, DNA-binding
13582at3699	Complete	gene-DARMORV10_C06P39920.1	500.9	228	https://v10-1.orthodb.org/?query=13582at3699	ATP-dependent Clp protease proteolytic subunit
13584at3699	Duplicated	gene-DARMORV10_C05P18110.1	564.4	279	https://v10-1.orthodb.org/?query=13584at3699	Chlorophyllase
13584at3699	Duplicated	gene-DARMORV10_A06P15800.1	562.0	279	https://v10-1.orthodb.org/?query=13584at3699	Chlorophyllase
13590at3699	Duplicated	gene-DARMORV10_A06P01580.1	478.8	253	https://v10-1.orthodb.org/?query=13590at3699	Oxoglutarate/iron-dependent dioxygenase
